time_stamp,vehicle_pos,vehicle_pos.1,vehicle_pos.2,vehicle_pos.3,vehicle_pos.4,vehicle_pos.5,vehicle_pos.6,vehicle_pos.7,vehicle_pos.8,vehicle_pos.9,vehicle_pos.10,vehicle_pos.11,vehicle_pos.12,vehicle_pos.13,vehicle_pos.14,vehicle_pos.15,vehicle_pos.16,vehicle_pos.17,vehicle_pos.18,vehicle_pos.19
852,10513.19,6140.29,8691.66,11190,9306.97,2321.63,9765.01,4211.79,5972.57,3183.47,11167.95,8935.03,9631.94,12086.59,7552.53,5436.49,3801.59,5908.25,5706.89,12912.58
853,10525.13,6146.99,8701.92,11203.18,9318.01,2324.37,9776.76,4216.96,5979.85,3187.4,11181.48,8946,9643.55,12101.32,7561.82,5442.97,3806.28,5915.06,5713.93,12929.04
854,10537.84,6154.34,8712.75,11217.09,9328.83,2327.34,9788.14,4222.41,5987.69,3191.03,11195.52,8957.46,9655.1,12116.85,7571.48,5449.94,3810.52,5922.59,5720.97,12946.16
855,10550.78,6161.1,8723.43,11229.99,9339.62,2330.5,9800.44,4227.14,5994.34,3195.5,11209.61,8968.89,9666.37,12131.63,7581.53,5456.72,3814.81,5929.9,5728.78,12963.14
856,10562.9,6168.14,8734.02,11243.8,9351.23,2333.61,9812.27,4231.92,6001.9,3198.7,11222.99,8980.41,9678.34,12147,7590.57,5463.85,3819.78,5937.86,5736.45,12980.1
857,10575.79,6175.62,8744.39,11257.41,9362.88,2336.62,9824.36,4236.87,6008.76,3203.03,11236.52,8990.92,9690.62,12162.56,7599.82,5471.27,3824.87,5944.69,5743.36,12996.49
858,10588.75,6182.71,8754.12,11270.13,9374.29,2338.73,9836.65,4241.3,6015.42,3206.9,11250.47,9002.06,9702.27,12177.31,7609.29,5477.42,3829.16,5952.33,5750.16,13013.39
859,10601.51,6189.59,8763.92,11282.81,9384.83,2340.93,9848.07,4246.31,6022.67,3211.39,11264.4,9013.64,9713.57,12192.21,7619.27,5483.83,3833.47,5959.97,5756.75,13030.24
860,10614.01,6196.24,8774.04,11296.65,9396.43,2343.33,9859.94,4251.03,6029.65,3215.02,11278.38,9025.18,9725.51,12207.8,7629.26,5490.93,3838.84,5967.01,5763.62,13047.09
861,10626.64,6203.7,8784.29,11309.48,9407.66,2346.72,9872.09,4256.52,6036.87,3219.19,11291.43,9036.15,9737.55,12222.69,7638.66,5497.91,3843.77,5975.02,5771.4,13062.99
862,10638.89,6211.19,8794.23,11322.81,9418.32,2349.85,9883.59,4261.55,6043.86,3223.12,11305.03,9046.59,9749.26,12237.33,7648.76,5504.81,3848.35,5982.96,5779.09,13079.77
863,10650.86,6218.47,8803.99,11335.95,9430.01,2352.38,9895.29,4267,6051.2,3226.48,11318.73,9057.05,9761.24,12252.83,7658.67,5511.5,3853.75,5989.87,5786.13,13095.93
864,10663.75,6225.21,8813.69,11349.78,9440.9,2355.61,9907.64,4271.85,6057.99,3230.66,11331.9,9067.5,9773.2,12267.37,7667.98,5518.57,3858.47,5996.92,5792.94,13112.93
865,10676.3,6231.99,8824.41,11363.69,9452.58,2358.11,9920.04,4276.28,6064.66,3234.44,11346.05,9077.89,9784.4,12282.2,7677.75,5524.78,3863.79,6003.97,5800.68,13129.66
866,10689.12,6238.85,8834.45,11377.48,9464.35,2360.31,9932.43,4281.99,6072.46,3238.17,11360.15,9088.98,9795.59,12296.79,7686.78,5530.95,3868.2,6011.61,5807.86,13146.41
867,10701.21,6246.15,8844.3,11390.95,9475.79,2362.64,9943.92,4287.53,6080.27,3241.88,11374.08,9100.08,9807.02,12311.44,7696.1,5537.37,3872.38,6019.59,5815.45,13162.52
868,10714.12,6253.7,8854.89,11403.9,9486.76,2364.95,9955.75,4292.42,6086.89,3245.19,11387.43,9111.2,9818.93,12326.01,7705.78,5544.47,3877.39,6026.75,5822.71,13178.4
869,10727.02,6260.67,8864.66,11417.31,9497.5,2367.43,9968.17,4297.14,6094.15,3249.23,11401.2,9122.56,9830.83,12341.59,7715.71,5550.6,3882.64,6034.62,5829.76,13194.94
870,10739.13,6267.89,8874.81,11430.99,9508.87,2369.78,9980.25,4302.1,6101.58,3253.33,11414.4,9134.01,9843.08,12356.64,7724.7,5557,3887.85,6041.4,5837.25,13211.35
871,10751.08,6275.55,8884.97,11443.85,9520.31,2372.5,9992.39,4307.74,6108.26,3257.09,11427.58,9145.11,9854.64,12371.1,7734.76,5564.15,3892.72,6048.38,5844.55,13227.79
872,10763.9,6282.59,8895.53,11457.07,9531.04,2374.95,10003.6,4312.49,6115.05,3261.1,11441.82,9156.06,9866.12,12385.74,7743.95,5571.39,3897.84,6055.9,5851.74,13244.01
873,10775.76,6289.81,8906.4,11471.01,9542.32,2377.98,10015.19,4317.2,6122.52,3264.51,11455.07,9167.41,9878.6,12400.62,7753.19,5578.18,3902.08,6063.37,5858.45,13261.07
874,10788.56,6296.45,8917.04,11484.71,9553.04,2380.53,10026.46,4322.4,6129.58,3268.62,11469.05,9178.45,9890.59,12415.51,7762.15,5584.66,3907.41,6071.31,5866.14,13277.47
875,10801.01,6304.25,8927.59,11497.85,9564.57,2382.96,10038.84,4327.5,6136.91,3271.86,11482.11,9189.91,9902.49,12430.06,7771.72,5591.3,3911.77,6078.59,5873.91,13294.55
876,10813.27,6311.01,8937.85,11511.23,9575.53,2385.29,10050.85,4331.92,6144.54,3275.55,11495.36,9200.73,9914.13,12444.76,7781.42,5597.62,3916.37,6086.14,5880.92,13311.17
877,10825.99,6318.92,8948.42,11524.16,9586.1,2388.56,10062.19,4336.36,6152.1,3279.25,11509.11,9211.28,9925.94,12460.37,7791.3,5604.69,3921.48,6093.33,5887.97,13327.62
878,10838.14,6326.28,8958.51,11537.34,9597.24,2391.8,10073.85,4341.23,6159.22,3283.5,11522.84,9222.72,9938.09,12475.2,7800.68,5611.1,3925.63,6100.63,5895.08,13343.92
879,10849.9,6333.76,8968.85,11551.2,9608.17,2394.53,10086.1,4346.46,6166,3287.82,11536.55,9234.3,9949.57,12490.05,7810.74,5618.22,3930.57,6108.31,5902.27,13360.94
880,10861.63,6341.59,8979.04,11564.64,9618.97,2397.88,10098.31,4352.01,6173.29,3291.82,11549.74,9244.94,9960.89,12504.91,7820.32,5624.98,3935.69,6116.31,5909.16,13377.69
881,10874.18,6348.27,8989.76,11578.46,9629.54,2400.68,10110.08,4357.58,6180.2,3295.48,11563.16,9255.95,9973.17,12519.62,7829.66,5631.95,3940.81,6123.17,5916.86,13394.25
882,10886.22,6355.34,9000.62,11592.08,9640.18,2402.89,10121.36,4362.33,6187.38,3299.81,11576.26,9266.87,9984.81,12535.05,7839.57,5639.19,3945.12,6131.08,5923.95,13411.22
883,10898.35,6362.72,9011.37,11605.89,9650.96,2406.22,10132.72,4367.37,6194.02,3303.38,11589.81,9277.25,9996.24,12549.76,7848.76,5645.95,3950.16,6138.28,5931.3,13427.25
884,10910.36,6370.41,9021.57,11619.4,9662,2408.45,10144.74,4371.9,6200.68,3307.87,11603.9,9287.8,10008.47,12565.39,7857.67,5652.44,3954.66,6145.51,5938.94,13443.24
885,10922.8,6378.06,9031.51,11633.14,9673.75,2410.95,10156,4377.21,6208.36,3312.27,11617.34,9298.85,10020.72,12579.9,7867.18,5659.55,3960.02,6152.79,5946.7,13459.29
886,10934.93,6385.93,9041.44,11646.52,9684.98,2414.05,10167.19,4382.58,6216.22,3315.95,11630.75,9310.06,10032.15,12594.26,7876.74,5666.82,3965.28,6159.61,5953.8,13475.9
887,10946.9,6393.04,9051.9,11659.74,9696.71,2417.33,10178.64,4387.82,6223.68,3319.22,11643.86,9321.02,10044.63,12609.02,7886.19,5673.11,3969.96,6166.87,5961.54,13491.82
888,10958.77,6399.71,9062.59,11673.5,9707.56,2420.13,10190.2,4393.11,6230.35,3323.12,11657.15,9331.69,10056.3,12624.16,7895.9,5679.78,3974.55,6174.53,5969.16,13507.68
889,10971.65,6407.57,9072.69,11686.95,9718.49,2423.42,10202.61,4397.77,6237.05,3326.37,11671.29,9342.42,10068.38,12638.86,7905.6,5686.61,3979.63,6181.4,5976.27,13523.56
890,10984.48,6415.17,9083.27,11700.84,9729.86,2425.81,10214.94,4402.54,6244.18,3330.08,11685.42,9353.03,10079.71,12653.66,7915.22,5693.79,3984.62,6188.2,5983.56,13540.29
891,10996.6,6421.94,9093.53,11713.72,9740.39,2428.67,10226.68,4407.78,6251.71,3333.99,11698.85,9363.55,10091.18,12669.05,7924.51,5700.9,3989.37,6195.62,5990.2,13556.17
892,11008.67,6429.65,9103.65,11727.44,9751.98,2431.93,10238.43,4412.2,6259.52,3338.04,11712.66,9373.91,10103.4,12683.57,7934.5,5707.69,3993.83,6202.91,5997.61,13572.12
893,11021.21,6436.76,9113.83,11740.48,9763.31,2434.87,10250.65,4416.66,6266.34,3342.1,11726.08,9384.48,10114.94,12698.09,7944.19,5713.98,3998.67,6209.97,6005.15,13588.5
894,11033.23,6444.28,9123.65,11754.42,9774,2438.05,10262.18,4421.49,6273.28,3346.47,11739.58,9395.75,10127.04,12713.65,7953.16,5721.2,4003.22,6217.82,6012.5,13604.97
895,11045.11,6451.23,9133.47,11767.38,9785.66,2440.98,10274.36,4425.96,6280.7,3349.71,11753.49,9407.19,10138.57,12729.07,7963.27,5728.48,4007.73,6225.84,6019.22,13621.68
896,11057.38,6458.59,9143.76,11781.13,9797.01,2443.1,10286.24,4431.3,6287.64,3353.21,11767.62,9417.71,10150.36,12744.65,7972.27,5735.81,4013.12,6232.93,6025.8,13638.46
897,11069.14,6466.33,9153.91,11794.35,9808.27,2445.6,10297.39,4436.6,6295.5,3357.06,11781.86,9428.88,10162.27,12759.3,7981.23,5742.95,4017.82,6239.93,6032.94,13655.26
898,11081.07,6473,9164.77,11807.54,9819.59,2448.12,10309.73,4441.05,6302.23,3360.85,11795.88,9439.81,10173.78,12773.99,7990.16,5749.2,4022.55,6247.75,6040,13671.71
899,11093.5,6480.44,9175.04,11820.6,9830.77,2450.26,10322.15,4445.9,6309.39,3365.1,11810.04,9450.97,10185.21,12788.84,7999.91,5755.97,4027.73,6255.07,6046.97,13687.96
900,11105.5,6488.33,9185.34,11833.98,9841.4,2452.46,10334.13,4450.87,6316.89,3369.58,11823.45,9462.09,10196.79,12803.5,8009.98,5762.87,4031.95,6262.7,6054.63,13704.88
901,11118.4,6495.53,9195.07,11847.49,9852.91,2455.49,10345.75,4455.62,6324.38,3373.8,11837.64,9472.99,10208.16,12818.22,8019.41,5770.01,4036.19,6269.73,6061.78,13721.91
902,11131.35,6502.41,9204.73,11861.33,9863.59,2457.62,10357.73,4460.62,6331.96,3377.76,11851.04,9483.4,10219.98,12833.17,8029.5,5776.61,4041.4,6277.03,6068.72,13738.5
903,11143.57,6510.06,9215.09,11874.51,9874.52,2460.48,10369.41,4465.65,6338.84,3381.4,11864.9,9493.72,10232.09,12848.21,8038.49,5783.2,4046.07,6284.06,6075.61,13755.53
904,11156.29,6517.14,9225.59,11888.03,9885.1,2462.74,10381.51,4470.68,6345.6,3384.83,11879,9504.16,10244.23,12862.94,8047.38,5790.48,4051.28,6291.35,6082.53,13772.01
905,11169.2,6524.76,9236.23,11901.88,9895.96,2466.02,10393.86,4476.25,6352.75,3388.86,11892.94,9514.83,10255.72,12878.05,8056.42,5796.69,4055.93,6299.06,6090.18,13788.84
906,11182.11,6532.24,9246.24,11914.73,9907.71,2468.3,10405.96,4481.62,6359.73,3393.21,11906.67,9525.88,10267.15,12892.58,8066.22,5803.18,4061.23,6306.47,6096.84,13805.67
907,11193.91,6539.7,9256,11928.22,9918.86,2470.71,10417.65,4486.37,6367.25,3396.77,11920.19,9537.14,10278.69,12907.76,8075.27,5810.09,4066.51,6314.18,6103.67,13822.75
908,11206.36,6547.1,9266.55,11940.99,9930.29,2474.11,10429.44,4491.33,6374.95,3399.98,11933.2,9547.82,10290.54,12922.12,8084.2,5816.32,4071.1,6322.19,6110.9,13839.59
909,11219.32,6554.78,9276.72,11954.15,9941.1,2476.22,10441.81,4496.48,6382.63,3403.2,11946.73,9558.18,10302.1,12937.58,8094.13,5823.31,4075.95,6329.79,6117.83,13855.55
910,11232.21,6561.55,9286.66,11967.28,9952.65,2478.62,10453.67,4501.26,6389.31,3406.84,11959.95,9569.24,10313.56,12952.4,8103.39,5829.46,4080.5,6337.59,6125.31,13871.9
911,11245.03,6569,9297.28,11980.73,9964.14,2481.45,10465.53,4506.01,6395.97,3411.13,11973.83,9580.63,10325.54,12966.92,8112.77,5836.15,4084.63,6344.75,6131.87,13889.03
912,11257.95,6576.51,9307.52,11993.66,9975.91,2484.33,10477.26,4511.6,6402.67,3414.65,11987.21,9592.08,10336.86,12981.43,8121.99,5842.59,4089.3,6351.72,6139.4,13905.11
913,11270.19,6583.7,9318.02,12006.61,9987.37,2487.14,10488.81,4516.9,6409.93,3418.64,12001.24,9603.46,10348.29,12996.93,8131.33,5849.12,4094.43,6358.5,6147.13,13921.83
914,11282.42,6591.38,9328.64,12020.17,9998.45,2489.83,10500.61,4522.23,6416.55,3422.3,12014.99,9614.93,10360.55,13012.07,8140.19,5855.34,4098.74,6365.63,6154.69,13937.69
915,11295.22,6598.81,9338.47,12034.11,10009.28,2492.16,10512.69,4527.87,6424.34,3426.6,12028.16,9625.8,10372.78,13027.1,8149.99,5862.66,4103.64,6373.1,6161.75,13954.05
916,11307.74,6606.18,9348.92,12047.23,10021.05,2494.81,10524.98,4533.06,6431.99,3429.86,12041.75,9636.64,10384.26,13041.71,8159.01,5869,4108.24,6380.49,6168.54,13970.27
917,11319.62,6613.83,9359.26,12060.95,10032.02,2497.46,10536.97,4537.82,6439.51,3434.34,12054.83,9647.94,10395.73,13056.19,8167.94,5875.21,4112.52,6387.25,6175.48,13987.17
918,11331.4,6620.79,9369.6,12074.38,10042.95,2500.67,10548.68,4543.28,6447.33,3437.61,12068.46,9659.37,10408.11,13071.71,8177.47,5881.7,4116.85,6394.11,6182.4,14004.06
919,11343.6,6628.7,9380.09,12087.25,10053.45,2503.18,10560.27,4548.2,6454.2,3441.04,12081.49,9670.41,10420.23,13086.11,8187.01,5888.79,4121.82,6401.66,6188.98,14020.59
920,11356.24,6635.74,9391.02,12100.88,10063.93,2505.92,10572.59,4553.41,6461.38,3444.36,12095.37,9681.49,10432.09,13100.57,8196.07,5895.95,4126.15,6408.6,6196.48,14037.44
921,11368.03,6642.72,9401.3,12114.11,10075.21,2509.19,10584.1,4558.59,6468.34,3448.06,12109.33,9693.01,10443.96,13115.52,8205.56,5903.28,4131,6416.21,6203.4,14053.35
922,11380.95,6649.92,9412.06,12127.01,10086.14,2512.35,10595.56,4563.69,6476.09,3452.1,12123.16,9703.95,10455.14,13130.61,8215.56,5909.95,4135.99,6423.11,6210.31,14069.56
923,11392.82,6656.66,9422.3,12140.12,10096.78,2515.18,10606.98,4568.64,6483.3,3455.43,12137.19,9714.26,10467.4,13145.44,8225.59,5916.8,4140.29,6429.99,6217.39,14086.18
924,11404.97,6663.81,9433.19,12153.15,10108.34,2517.74,10618.59,4574.08,6490.01,3458.76,12150.79,9725.17,10479.69,13160.9,8235.5,5924.23,4144.74,6437.6,6224.52,14102.45
925,11416.87,6671.7,9443.34,12166.22,10119.56,2520.88,10630.82,4579.35,6496.76,3462.62,12163.91,9736.68,10490.93,13176.31,8244.34,5930.75,4149.62,6445.41,6231.07,14118.57
926,11429.43,6678.31,9453.51,12179.32,10131.19,2524.15,10642.79,4583.98,6503.62,3466.6,12178.18,9747.3,10502.17,13191.79,8254.38,5937.67,4154.4,6453.36,6237.93,14134.52
927,11442.1,6684.95,9463.4,12192.56,10142.87,2526.49,10654.08,4589.25,6510.82,3469.92,12191.79,9758.74,10514.26,13206.27,8263.66,5944.47,4158.59,6460.45,6245.13,14150.47
928,11454.26,6692.24,9473.97,12205.49,10154.11,2529.55,10665.32,4594.3,6518.04,3473.36,12205.16,9770.13,10525.93,13221.6,8273.01,5951.48,4163.72,6467.79,6251.88,14167.07
929,11466.83,6699.82,9483.79,12218.76,10165.43,2532.08,10677.39,4599.81,6524.67,3477.77,12218.37,9780.61,10537.92,13237.11,8282.77,5957.65,4168.05,6475.48,6259.45,14183.89
930,11478.58,6707.05,9493.59,12232.19,10176.3,2534.73,10688.99,4605.27,6531.53,3482.23,12231.63,9792.03,10549.22,13251.47,8292.21,5964.62,4173.27,6483.28,6266.2,14200.77
931,11490.82,6714.95,9503.81,12245.93,10187.95,2537.45,10700.62,4610.93,6539.31,3485.42,12244.7,9802.47,10561.25,13266.88,8301.8,5970.92,4178.26,6490.16,6273.35,14216.62
932,11503.3,6722.63,9514.12,12258.82,10198.88,2540.64,10712.71,4616.37,6546.27,3488.99,12257.76,9813.44,10573.63,13282.07,8311.42,5977.27,4182.95,6497.58,6281.15,14232.9
933,11515.18,6729.83,9524.95,12272.67,10209.89,2543.82,10724.21,4621.87,6553.74,3492.46,12271.51,9824.54,10585.4,13297.41,8320.51,5983.62,4187.47,6504.93,6287.79,14249.7
934,11527.06,6736.86,9535.36,12285.5,10221.06,2545.96,10735.58,4627.23,6560.54,3495.84,12284.55,9835.06,10597.29,13312.36,8330.3,5990.71,4191.74,6512.74,6294.43,14266.65
935,11539.37,6743.61,9545.33,12298.99,10231.81,2548.83,10747.12,4632.01,6567.97,3499.76,12298.68,9845.8,10609.05,13327.7,8339.52,5997.58,4196.98,6519.94,6302.08,14283.47
936,11551.16,6751.39,9555.55,12312.55,10243.16,2550.99,10759.01,4637.3,6574.81,3503.37,12312.63,9856.83,10620.67,13342.38,8348.69,6003.76,4201.54,6526.7,6309.36,14300.04
937,11563.79,6759.27,9565.58,12325.66,10254.59,2553.14,10770.59,4641.79,6581.73,3507,12326.6,9868.41,10632.36,13357.73,8358.77,6010.06,4206.77,6534.1,6315.92,14316.5
938,11576.7,6766.29,9575.22,12339.27,10265.13,2556.29,10782.56,4646.26,6589.45,3510.96,12339.63,9879.16,10644.24,13372.97,8368.43,6017.14,4210.87,6540.93,6322.81,14333.37
939,11588.78,6773.88,9586.05,12352.55,10275.71,2559.25,10794.87,4651.15,6596.85,3515.3,12352.78,9889.87,10655.79,13387.52,8378.36,6023.72,4215.84,6547.84,6330.11,14349.73
940,11601.12,6781.73,9596.43,12366,10286.43,2562.28,10806.56,4656.02,6603.87,3519.19,12367.06,9901.42,10667.39,13402.6,8387.79,6030.89,4220.74,6554.8,6336.94,14366.62
941,11613.96,6788.42,9606.92,12379.4,10297.6,2565.15,10817.78,4660.63,6610.71,3523.48,12380.91,9911.96,10679.32,13417.54,8397.88,6037.96,4225.63,6562.73,6344.4,14382.69
942,11626.44,6795.26,9616.82,12392.89,10309.07,2567.73,10829.7,4665.06,6618.24,3526.92,12395.15,9922.47,10691.52,13432.44,8407.78,6044.82,4230.99,6569.77,6351.35,14398.86
943,11638.91,6803,9627.64,12406.69,10319.66,2571,10841.92,4670.08,6625.17,3530.59,12408.55,9932.93,10703.74,13447.52,8416.89,6052.23,4236.08,6577.37,6358.6,14415.52
944,11651.71,6809.73,9637.64,12420.44,10331.06,2573.36,10853.72,4674.71,6632.66,3534.26,12421.92,9943.72,10715.85,13462.48,8426.82,6058.67,4241.35,6584.16,6366.33,14432.56
945,11664.27,6816.82,9648.11,12433.82,10342.42,2576.36,10865.04,4679.83,6639.41,3538.31,12435.97,9954.22,10727.39,13477.31,8436.92,6065.77,4245.78,6591.79,6372.98,14448.66
946,11676.19,6824.26,9658.88,12447.19,10353.38,2579.62,10876.65,4684.47,6646.26,3542.58,12449.74,9965.57,10739.59,13492.5,8446.92,6072.16,4250.4,6598.56,6379.77,14464.89
947,11688.84,6831.83,9669.03,12460.79,10365.03,2581.89,10888.03,4689.52,6653.95,3546.14,12462.79,9976.62,10751.29,13507.09,8456.58,6078.57,4254.88,6605.32,6386.54,14481.86
948,11700.74,6838.58,9679.18,12473.62,10376.51,2585.04,10899.99,4694.87,6661.48,3550.61,12476,9987.21,10762.74,13521.97,8466.16,6085.02,4259.98,6613.32,6393.41,14498.44
949,11713.06,6845.66,9689.47,12487.21,10388.22,2587.88,10911.28,4700.5,6668.56,3554.95,12489.56,9997.79,10774.92,13536.71,8475.15,6091.45,4264.25,6620.75,6401.15,14514.58
950,11725.94,6852.29,9699.26,12500.96,10399.39,2590.28,10922.86,4705.34,6676.25,3559.13,12503.63,10008.42,10786.53,13552.35,8484.5,6098.6,4269.27,6628.13,6408.03,14531.38
951,11738.39,6859.22,9709.05,12514.38,10410.17,2592.65,10934.98,4710.76,6683.31,3563.09,12517.75,10019.71,10798.43,13567.73,8493.57,6105.66,4273.93,6635.5,6415.19,14547.72
952,11750.29,6866.09,9719.85,12527.6,10421.21,2595.63,10947.36,4715.36,6690.57,3566.67,12531.47,10030.18,10810.78,13582.25,8502.73,6113.08,4278.47,6642.58,6421.88,14564.71
953,11762.23,6873.34,9730.38,12541.1,10432.66,2598.33,10958.78,4721.02,6698.21,3570.92,12544.73,10041.7,10822.21,13597.2,8511.66,6119.67,4283.53,6649.6,6428.63,14581.27
954,11774.67,6881.25,9740.44,12554.29,10443.16,2601.65,10971.2,4725.72,6706.04,3575.24,12558.61,10052.61,10833.47,13611.69,8521.43,6125.85,4288.24,6656.95,6436.43,14597.26
955,11787,6888.18,9750.76,12567.78,10454.05,2604.72,10983.15,4730.49,6712.81,3578.86,12572.06,10063.3,10845.43,13626.68,8530.72,6133.18,4293.54,6664.68,6444.09,14613.14
956,11799.42,6895.51,9760.65,12581.2,10465.54,2607.64,10995.13,4735.84,6720.3,3583.15,12585.72,10074.52,10856.7,13642.04,8539.81,6140.44,4298.16,6672.34,6451.46,14629.7
957,11811.64,6902.83,9770.63,12594.25,10476.37,2610.65,11006.74,4740.45,6726.96,3587.61,12599.19,10085.2,10868.79,13657.65,8549.79,6147.6,4302.95,6680.36,6458.07,14646.09
958,11823.67,6909.81,9781.05,12606.96,10486.89,2613.69,11018.44,4745.28,6733.76,3591.68,12612.59,10096.46,10880.28,13672.03,8558.96,6153.95,4308.19,6687.49,6464.95,14661.96
959,11835.78,6916.88,9791.42,12619.88,10497.57,2616.14,11030.45,4750.33,6741.35,3595.27,12626.6,10107.02,10892.19,13686.79,8568.22,6160.57,4312.41,6694.83,6472.41,14678.7
960,11847.75,6923.85,9801.31,12633.75,10508.17,2619.47,11041.71,4754.82,6748.56,3598.75,12640.36,10118.09,10903.68,13701.95,8577.43,6167.38,4316.75,6702.56,6479.76,14695.28
961,11860.49,6931.43,9811.5,12647.25,10519.05,2622.27,11053.37,4759.54,6756.23,3602.72,12654.65,10129.31,10915.34,13716.74,8586.78,6173.92,4321.82,6710.56,6487.01,14711.26
962,11873,6938.38,9822.28,12660.64,10529.54,2625.56,11065.15,4764.17,6763.82,3606.3,12668.67,10139.77,10927.52,13732.33,8596.14,6180.37,4326.61,6717.31,6494.66,14728.31
963,11885.85,6945.42,9832.16,12673.4,10540.49,2628.73,11077.27,4768.9,6770.94,3610.59,12682.25,10151.12,10939.77,13747.9,8605.57,6187.02,4331.81,6725.06,6501.54,14744.82
964,11897.95,6952.42,9842.05,12686.66,10551.25,2631.78,11089.22,4774.07,6778.42,3614.42,12695.82,10161.8,10951.79,13763.38,8614.86,6193.64,4335.92,6732.51,6509.2,14761.3
965,11909.86,6959.48,9852.06,12700.18,10561.85,2634.64,11101.62,4778.84,6785.81,3618.4,12710.1,10172.23,10963.78,13778.17,8624.3,6200.3,4340.6,6740.07,6516.72,14778.32
966,11921.96,6966.63,9861.82,12713.43,10573.21,2637.3,11113.09,4783.42,6793.3,3622,12723.6,10182.68,10975.92,13792.69,8634.1,6207.41,4345.88,6746.84,6523.56,14794.33
967,11934.87,6973.84,9872.44,12727.38,10584.53,2639.75,11124.97,4788.85,6800.85,3626.06,12737.68,10193.22,10987.64,13807.1,8643.7,6214.49,4350.5,6754.11,6530.94,14811.18
968,11946.65,6981.56,9883.13,12740.15,10595.48,2642.34,11137.13,4793.93,6808.05,3629.29,12751.16,10204.38,10999.91,13821.68,8653.65,6221.84,4355.62,6761.16,6537.65,14827.78
