timestep_time,vehicle_0_pos,vehicle_1_pos,vehicle_10_pos,vehicle_11_pos,vehicle_12_pos,vehicle_13_pos,vehicle_14_pos,vehicle_15_pos,vehicle_16_pos,vehicle_17_pos,vehicle_19_pos,vehicle_2_pos,vehicle_4_pos,vehicle_5_pos,vehicle_6_pos,vehicle_7_pos,vehicle_8_pos,vehicle_0_speed,vehicle_1_speed,vehicle_10_speed,vehicle_11_speed,vehicle_12_speed,vehicle_13_speed,vehicle_14_speed,vehicle_15_speed,vehicle_16_speed,vehicle_17_speed,vehicle_19_speed,vehicle_2_speed,vehicle_4_speed,vehicle_5_speed,vehicle_6_speed,vehicle_7_speed,vehicle_8_speed
944,11651.71,6809.73,9637.64,12420.44,10331.06,2573.36,10853.72,4674.71,6632.66,3534.26,9943.72,10715.85,8426.82,6058.67,4241.35,6584.16,6366.33,12.8,6.74,10.0,13.75,11.4,2.36,11.8,4.63,7.49,3.67,10.8,12.11,9.94,6.43,5.27,6.79,7.73
945,11664.27,6816.82,9648.11,12433.82,10342.42,2576.36,10865.04,4679.83,6639.41,3538.31,9954.22,10727.39,8436.92,6065.77,4245.78,6591.79,6372.98,12.56,7.09,10.47,13.37,11.36,2.99,11.32,5.12,6.76,4.05,10.5,11.54,10.1,7.1,4.43,7.63,6.65
946,11676.19,6824.26,9658.88,12447.19,10353.38,2579.62,10876.65,4684.47,6646.26,3542.58,9965.57,10739.59,8446.92,6072.16,4250.4,6598.56,6379.77,11.93,7.44,10.77,13.38,10.96,3.27,11.62,4.64,6.84,4.26,11.34,12.2,10.0,6.39,4.61,6.76,6.79
947,11688.84,6831.83,9669.03,12460.79,10365.03,2581.89,10888.03,4689.52,6653.95,3546.14,9976.62,10751.29,8456.58,6078.57,4254.88,6605.32,6386.54,12.65,7.57,10.15,13.59,11.65,2.27,11.37,5.06,7.69,3.56,11.05,11.7,9.66,6.41,4.49,6.76,6.77
948,11700.74,6838.58,9679.18,12473.62,10376.51,2585.04,10899.99,4694.87,6661.48,3550.61,9987.21,10762.74,8466.16,6085.02,4259.98,6613.32,6393.41,11.89,6.75,10.15,12.83,11.48,3.15,11.97,5.35,7.53,4.48,10.59,11.46,9.58,6.44,5.1,8.0,6.87
949,11713.06,6845.66,9689.47,12487.21,10388.22,2587.88,10911.28,4700.5,6668.56,3554.95,9997.79,10774.92,8475.15,6091.45,4264.25,6620.75,6401.15,12.33,7.08,10.29,13.59,11.71,2.84,11.29,5.62,7.08,4.34,10.58,12.17,8.99,6.44,4.27,7.42,7.74
950,11725.94,6852.29,9699.26,12500.96,10399.39,2590.28,10922.86,4705.34,6676.25,3559.13,10008.42,10786.53,8484.5,6098.6,4269.27,6628.13,6408.03,12.87,6.64,9.79,13.75,11.17,2.4,11.58,4.85,7.69,4.18,10.63,11.61,9.34,7.15,5.02,7.38,6.88
951,11738.39,6859.22,9709.05,12514.38,10410.17,2592.65,10934.98,4710.76,6683.31,3563.09,10019.71,10798.43,8493.57,6105.66,4273.93,6635.5,6415.19,12.45,6.92,9.79,13.42,10.78,2.37,12.12,5.41,7.06,3.96,11.29,11.9,9.08,7.06,4.65,7.37,7.16
952,11750.29,6866.09,9719.85,12527.6,10421.21,2595.63,10947.36,4715.36,6690.57,3566.67,10030.18,10810.78,8502.73,6113.08,4278.47,6642.58,6421.88,11.9,6.87,10.8,13.22,11.03,2.98,12.38,4.6,7.26,3.58,10.47,12.35,9.16,7.41,4.55,7.08,6.69
953,11762.23,6873.34,9730.38,12541.1,10432.66,2598.33,10958.78,4721.02,6698.21,3570.92,10041.7,10822.21,8511.66,6119.67,4283.53,6649.6,6428.63,11.94,7.25,10.53,13.5,11.45,2.7,11.41,5.66,7.63,4.24,11.52,11.43,8.93,6.59,5.06,7.02,6.75
954,11774.67,6881.25,9740.44,12554.29,10443.16,2601.65,10971.2,4725.72,6706.04,3575.24,10052.61,10833.47,8521.43,6125.85,4288.24,6656.95,6436.43,12.44,7.91,10.07,13.19,10.5,3.32,12.42,4.69,7.84,4.32,10.91,11.26,9.77,6.18,4.71,7.35,7.81
955,11787.0,6888.18,9750.76,12567.78,10454.05,2604.72,10983.15,4730.49,6712.81,3578.86,10063.3,10845.43,8530.72,6133.18,4293.54,6664.68,6444.09,12.33,6.93,10.32,13.49,10.89,3.07,11.96,4.78,6.77,3.62,10.69,11.96,9.29,7.33,5.29,7.73,7.65
956,11799.42,6895.51,9760.65,12581.2,10465.54,2607.64,10995.13,4735.84,6720.3,3583.15,10074.52,10856.7,8539.81,6140.44,4298.16,6672.34,6451.46,12.42,7.33,9.88,13.42,11.5,2.91,11.98,5.35,7.48,4.29,11.22,11.27,9.1,7.27,4.62,7.66,7.37
957,11811.64,6902.83,9770.63,12594.25,10476.37,2610.65,11006.74,4740.45,6726.96,3587.61,10085.2,10868.79,8549.79,6147.6,4302.95,6680.36,6458.07,12.23,7.32,9.98,13.05,10.83,3.02,11.61,4.61,6.67,4.45,10.68,12.09,9.97,7.15,4.8,8.03,6.61
958,11823.67,6909.81,9781.05,12606.96,10486.89,2613.69,11018.44,4745.28,6733.76,3591.68,10096.46,10880.28,8558.96,6153.95,4308.19,6687.49,6464.95,12.03,6.98,10.42,12.71,10.52,3.04,11.7,4.83,6.79,4.08,11.27,11.49,9.18,6.35,5.24,7.13,6.88
959,11835.78,6916.88,9791.42,12619.88,10497.57,2616.14,11030.45,4750.33,6741.35,3595.27,10107.02,10892.19,8568.22,6160.57,4312.41,6694.83,6472.41,12.11,7.07,10.37,12.92,10.68,2.45,12.01,5.05,7.59,3.59,10.55,11.91,9.26,6.62,4.22,7.34,7.46
960,11847.75,6923.85,9801.31,12633.75,10508.17,2619.47,11041.71,4754.82,6748.56,3598.75,10118.09,10903.68,8577.43,6167.38,4316.75,6702.56,6479.76,11.97,6.97,9.89,13.87,10.6,3.33,11.26,4.49,7.22,3.48,11.07,11.49,9.21,6.81,4.34,7.73,7.35
961,11860.49,6931.43,9811.5,12647.25,10519.05,2622.27,11053.37,4759.54,6756.23,3602.72,10129.31,10915.34,8586.78,6173.92,4321.82,6710.56,6487.01,12.74,7.57,10.19,13.5,10.88,2.8,11.65,4.72,7.67,3.97,11.22,11.66,9.35,6.54,5.07,8.0,7.25
962,11873.0,6938.38,9822.28,12660.64,10529.54,2625.56,11065.15,4764.17,6763.82,3606.3,10139.77,10927.52,8596.14,6180.37,4326.61,6717.31,6494.66,12.51,6.96,10.78,13.39,10.49,3.29,11.78,4.63,7.59,3.58,10.46,12.18,9.36,6.45,4.79,6.75,7.65
963,11885.85,6945.42,9832.16,12673.4,10540.49,2628.73,11077.27,4768.9,6770.94,3610.59,10151.12,10939.77,8605.57,6187.02,4331.81,6725.06,6501.54,12.86,7.04,9.88,12.77,10.95,3.17,12.12,4.73,7.12,4.29,11.35,12.25,9.42,6.65,5.21,7.75,6.88
964,11897.95,6952.42,9842.05,12686.66,10551.25,2631.78,11089.22,4774.07,6778.42,3614.42,10161.8,10951.79,8614.86,6193.64,4335.92,6732.51,6509.2,12.09,7.0,9.89,13.26,10.76,3.05,11.95,5.17,7.49,3.83,10.67,12.03,9.3,6.63,4.11,7.45,7.66
965,11909.86,6959.48,9852.06,12700.18,10561.85,2634.64,11101.62,4778.84,6785.81,3618.4,10172.23,10963.78,8624.3,6200.3,4340.6,6740.07,6516.72,11.91,7.06,10.0,13.53,10.6,2.86,12.4,4.76,7.38,3.98,10.43,11.99,9.44,6.66,4.68,7.56,7.52
966,11921.96,6966.63,9861.82,12713.43,10573.21,2637.3,11113.09,4783.42,6793.3,3622.0,10182.68,10975.92,8634.1,6207.41,4345.88,6746.84,6523.56,12.1,7.15,9.76,13.25,11.36,2.66,11.47,4.58,7.5,3.6,10.45,12.14,9.8,7.11,5.28,6.77,6.85
967,11934.87,6973.84,9872.44,12727.38,10584.53,2639.75,11124.97,4788.85,6800.85,3626.06,10193.22,10987.64,8643.7,6214.49,4350.5,6754.11,6530.94,12.91,7.21,10.62,13.94,11.33,2.45,11.88,5.43,7.55,4.06,10.54,11.72,9.6,7.08,4.62,7.27,7.38
968,11946.65,6981.56,9883.13,12740.15,10595.48,2642.34,11137.13,4793.93,6808.05,3629.29,10204.38,10999.91,8653.65,6221.84,4355.62,6761.16,6537.65,11.77,7.72,10.7,12.77,10.94,2.59,12.16,5.08,7.2,3.22,11.16,12.28,9.95,7.35,5.12,7.04,6.71
969,11959.54,6988.78,9893.61,12753.6,10606.59,2644.93,11148.67,4798.77,6814.88,3633.55,10215.11,11011.76,8663.29,6228.39,4360.34,6768.27,6545.17,12.9,7.22,10.47,13.46,11.12,2.59,11.54,4.84,6.83,4.26,10.73,11.85,9.64,6.56,4.72,7.12,7.51
970,11972.16,6996.29,9903.66,12767.48,10618.05,2648.13,11160.49,4803.74,6822.53,3637.68,10225.65,11023.37,8672.5,6234.81,4365.03,6775.42,6551.74,12.61,7.51,10.05,13.87,11.46,3.2,11.81,4.96,7.65,4.13,10.54,11.61,9.21,6.42,4.68,7.15,6.57
971,11984.61,7003.13,9913.49,12780.41,10628.53,2650.81,11172.16,4808.94,6830.34,3640.88,10236.8,11035.12,8681.52,6242.09,4370.25,6782.39,6558.95,12.45,6.84,9.83,12.94,10.48,2.68,11.68,5.2,7.81,3.2,11.14,11.75,9.02,7.27,5.23,6.97,7.21
972,11997.4,7010.54,9924.23,12793.21,10639.16,2653.82,11184.36,4814.62,6837.5,3645.22,10248.11,11047.04,8691.2,6249.12,4374.38,6789.32,6565.78,12.79,7.41,10.74,12.8,10.63,3.01,12.2,5.68,7.17,4.33,11.31,11.91,9.68,7.03,4.13,6.93,6.83
973,12009.32,7017.76,9934.1,12806.06,10650.88,2656.86,11196.25,4820.2,6844.77,3649.18,10259.38,11058.87,8700.31,6255.83,4379.37,6797.29,6572.76,11.92,7.22,9.87,12.85,11.72,3.04,11.89,5.58,7.26,3.96,11.27,11.83,9.12,6.71,4.99,7.97,6.98
974,12022.15,7024.78,9944.62,12819.12,10662.54,2660.06,11207.82,4825.0,6852.48,3653.39,10269.71,11070.06,8709.24,6262.27,4384.17,6804.28,6579.67,12.83,7.02,10.52,13.06,11.66,3.2,11.57,4.79,7.71,4.21,10.33,11.19,8.92,6.44,4.8,6.99,6.9
975,12034.15,7032.14,9955.13,12831.93,10673.78,2662.39,11219.77,4830.13,6859.86,3656.67,10280.15,11081.88,8718.78,6268.6,4388.71,6811.75,6586.44,12.0,7.36,10.51,12.81,11.24,2.33,11.95,5.13,7.38,3.28,10.44,11.82,9.55,6.33,4.53,7.46,6.77
976,12045.95,7039.45,9965.56,12845.85,10685.09,2664.78,11231.63,4835.83,6867.71,3661.04,10290.69,11093.58,8728.86,6275.82,4394.06,6819.27,6594.2,11.8,7.31,10.43,13.92,11.3,2.39,11.86,5.69,7.85,4.37,10.54,11.7,10.07,7.22,5.35,7.52,7.77
977,12057.89,7046.79,9976.04,12859.19,10696.18,2667.68,11243.59,4841.12,6874.81,3664.84,10301.82,11105.85,8738.74,6283.13,4398.67,6826.73,6601.7,11.94,7.34,10.48,13.34,11.1,2.89,11.96,5.3,7.09,3.79,11.13,12.27,9.89,7.31,4.61,7.46,7.5
978,12069.94,7054.59,9986.08,12872.96,10707.63,2670.58,11255.03,4845.85,6881.81,3669.08,10312.67,11117.78,8748.73,6290.27,4403.89,6834.7,6609.51,12.05,7.8,10.04,13.77,11.44,2.9,11.45,4.72,7.0,4.24,10.84,11.93,9.99,7.14,5.22,7.97,7.81
979,12081.94,7061.9,9996.41,12885.77,10718.19,2673.93,11267.08,4850.49,6889.61,3672.5,10323.46,11129.24,8758.3,6297.61,4408.42,6841.83,6617.12,12.0,7.31,10.33,12.81,10.56,3.36,12.05,4.65,7.81,3.42,10.8,11.46,9.57,7.34,4.54,7.13,7.61
980,12094.14,7069.24,10006.11,12899.73,10729.08,2677.29,11278.23,4855.64,6897.07,3676.74,10334.22,11141.46,8768.32,6303.74,4413.0,6849.03,6624.68,12.21,7.34,9.7,13.96,10.89,3.36,11.15,5.15,7.46,4.24,10.75,12.22,10.02,6.13,4.57,7.2,7.56
981,12106.31,7076.73,10016.46,12913.36,10739.68,2680.43,11289.84,4861.15,6904.06,3681.02,10345.34,11153.75,8777.93,6310.42,4418.21,6856.05,6632.08,12.16,7.5,10.35,13.63,10.6,3.14,11.61,5.51,6.98,4.28,11.12,12.29,9.61,6.68,5.21,7.01,7.39
982,12119.09,7083.9,10027.23,12926.84,10750.95,2682.99,11301.38,4866.47,6910.92,3684.22,10356.35,11165.09,8787.76,6317.52,4422.68,6864.05,6638.82,12.78,7.16,10.77,13.48,11.27,2.56,11.54,5.32,6.86,3.2,11.01,11.34,9.83,7.1,4.47,8.01,6.74
983,12131.64,7091.4,10036.98,12940.56,10762.34,2685.33,11313.4,4871.55,6918.72,3687.65,10367.06,11176.91,8797.41,6323.65,4426.92,6871.49,6646.42,12.55,7.5,9.75,13.72,11.39,2.34,12.02,5.09,7.8,3.43,10.7,11.82,9.65,6.13,4.25,7.44,7.6
984,12143.52,7098.13,10046.89,12954.2,10773.41,2687.76,11324.99,4877.2,6926.07,3691.53,10378.37,11188.94,8807.43,6329.93,4431.96,6878.24,6653.23,11.89,6.73,9.91,13.64,11.07,2.43,11.59,5.65,7.35,3.89,11.31,12.03,10.01,6.28,5.04,6.75,6.81
985,12155.24,7105.8,10057.43,12967.01,10783.91,2690.38,11336.27,4882.07,6932.94,3695.4,10389.6,11201.37,8816.48,6336.18,4436.3,6885.55,6660.46,11.72,7.67,10.54,12.81,10.5,2.62,11.28,4.87,6.88,3.87,11.23,12.43,9.06,6.25,4.34,7.31,7.23
986,12167.73,7112.43,10067.79,12980.88,10794.79,2693.05,11348.49,4887.38,6940.11,3699.29,10400.56,11213.55,8826.61,6343.57,4440.5,6893.33,6668.17,12.49,6.63,10.37,13.87,10.88,2.66,12.22,5.32,7.16,3.89,10.97,12.18,10.12,7.39,4.19,7.79,7.71
987,12179.97,7119.48,10077.46,12994.13,10806.15,2695.95,11360.71,4891.93,6947.06,3703.11,10411.29,11224.96,8836.47,6349.83,4444.95,6900.1,6675.96,12.24,7.05,9.67,13.25,11.36,2.9,12.22,4.55,6.95,3.82,10.72,11.41,9.87,6.26,4.46,6.77,7.8
988,12192.03,7126.12,10087.84,13007.21,10816.97,2698.24,11372.7,4896.38,6954.67,3707.26,10421.9,11236.54,8845.52,6356.73,4449.1,6907.86,6683.68,12.06,6.64,10.38,13.08,10.82,2.29,11.99,4.45,7.61,4.15,10.61,11.58,9.04,6.9,4.15,7.76,7.71
989,12204.94,7133.24,10098.47,13020.8,10827.83,2700.82,11384.22,4901.45,6961.9,3710.88,10432.24,11248.01,8855.6,6363.71,4453.2,6914.68,6690.71,12.91,7.12,10.64,13.6,10.86,2.58,11.52,5.07,7.23,3.62,10.34,11.48,10.09,6.98,4.1,6.82,7.03
990,12217.43,7140.03,10108.25,13034.13,10838.35,2704.01,11396.3,4906.24,6968.77,3714.85,10443.83,11260.44,8865.7,6370.76,4458.44,6922.0,6698.12,12.49,6.79,9.77,13.33,10.52,3.2,12.08,4.78,6.87,3.97,11.59,12.43,10.09,7.05,5.24,7.32,7.42
991,12229.22,7147.34,10118.93,13047.89,10848.89,2706.56,11408.65,4910.88,6975.63,3719.04,10455.1,11272.59,8875.23,6377.6,4463.23,6929.29,6704.92,11.79,7.31,10.69,13.76,10.54,2.54,12.36,4.64,6.85,4.19,11.27,12.14,9.53,6.85,4.79,7.29,6.8
992,12242.05,7154.78,10129.58,13060.85,10859.96,2709.09,11419.8,4916.15,6983.08,3722.39,10466.56,11285.0,8884.92,6384.55,4468.12,6936.71,6712.61,12.83,7.44,10.65,12.96,11.07,2.53,11.15,5.28,7.46,3.35,11.46,12.41,9.68,6.95,4.9,7.42,7.69
993,12254.83,7162.24,10139.39,13073.78,10871.34,2711.24,11431.73,4921.3,6989.86,3726.05,10478.0,11297.32,8894.53,6391.67,4473.38,6944.27,6719.22,12.78,7.47,9.81,12.93,11.39,2.15,11.92,5.14,6.78,3.66,11.44,12.32,9.62,7.12,5.25,7.56,6.61
994,12266.7,7170.01,10149.35,13087.05,10882.28,2714.27,11443.4,4925.95,6997.58,3730.14,10489.31,11308.77,8903.78,6399.07,4478.2,6952.18,6726.48,11.87,7.77,9.96,13.27,10.93,3.03,11.68,4.65,7.72,4.09,11.31,11.44,9.25,7.4,4.82,7.91,7.26
995,12279.28,7177.2,10159.44,13098.98,10893.25,2716.52,11455.57,4930.78,7004.71,3733.85,10500.21,11321.08,8913.83,6406.31,4482.6,6959.02,6733.42,12.58,7.19,10.08,11.93,10.97,2.25,12.16,4.83,7.14,3.71,10.9,12.31,10.05,7.23,4.4,6.84,6.94
996,12292.15,7184.17,10170.0,13110.89,10904.59,2718.85,11467.85,4935.72,7012.43,3737.09,10511.58,11332.5,8923.36,6413.59,4487.99,6966.59,6740.93,12.87,6.97,10.57,11.91,11.34,2.34,12.28,4.94,7.72,3.24,11.37,11.43,9.53,7.28,5.39,7.57,7.51
997,12304.12,7190.8,10180.08,13123.96,10915.17,2722.2,11479.47,4941.12,7020.04,3740.72,10523.11,11344.81,8933.41,6420.61,4492.61,6974.32,6748.17,11.97,6.63,10.07,13.08,10.59,3.35,11.63,5.4,7.61,3.62,11.54,12.31,10.05,7.02,4.62,7.73,7.24
998,12316.36,7198.67,10190.26,13137.38,10925.75,2725.38,11491.46,4945.83,7027.62,3744.19,10534.46,11357.03,8942.28,6427.82,4496.91,6981.75,6755.16,12.24,7.87,10.18,13.41,10.58,3.18,11.99,4.71,7.58,3.47,11.35,12.22,8.87,7.21,4.29,7.44,6.99
999,12329.06,7206.04,10200.89,13150.86,10936.87,2728.29,11503.69,4950.45,7034.86,3748.47,10545.4,11369.32,8951.2,6435.08,4501.8,6989.72,6762.49,12.7,7.37,10.63,13.48,11.12,2.91,12.23,4.61,7.24,4.28,10.94,12.29,8.92,7.26,4.9,7.96,7.33
1000,12340.98,7213.85,10211.43,13164.13,10948.07,2731.27,11515.01,4955.33,7042.26,3752.02,10555.86,11380.93,8960.31,6441.42,4506.92,6996.97,6770.0,11.92,7.8,10.54,13.27,11.2,2.98,11.32,4.88,7.4,3.54,10.46,11.6,9.11,6.34,5.12,7.25,7.51
1001,12353.83,7220.48,10222.2,13177.92,10959.44,2733.93,11527.11,4960.68,7049.19,3755.62,10566.28,11392.73,8969.19,6448.56,4511.59,7004.15,6777.81,12.86,6.64,10.77,13.78,11.38,2.66,12.1,5.35,6.92,3.61,10.42,11.8,8.88,7.13,4.67,7.18,7.81
1002,12366.08,7227.44,10232.39,13191.65,10970.61,2736.62,11539.36,4965.23,7056.44,3758.84,10577.05,11404.16,8979.18,6455.08,4516.48,7012.01,6785.36,12.25,6.96,10.19,13.74,11.16,2.69,12.24,4.54,7.25,3.22,10.77,11.43,9.99,6.52,4.89,7.87,7.55
1003,12378.41,7235.23,10243.13,13204.73,10982.11,2739.47,11550.65,4970.32,7064.14,3763.11,10588.25,11416.09,8988.01,6462.3,4521.14,7019.19,6792.24,12.32,7.79,10.74,13.07,11.51,2.85,11.3,5.09,7.7,4.27,11.2,11.94,8.83,7.22,4.65,7.18,6.88
1004,12391.25,7242.6,10252.8,13218.12,10993.54,2742.21,11562.03,4975.04,7071.58,3766.93,10599.16,11427.9,8997.05,6468.98,4526.14,7026.74,6799.21,12.84,7.37,9.67,13.39,11.43,2.74,11.38,4.73,7.44,3.82,10.91,11.81,9.04,6.68,5.01,7.55,6.97
1005,12403.9,7249.62,10263.51,13231.61,11004.48,2744.94,11574.19,4979.46,7079.23,3770.42,10609.62,11439.83,9006.06,6476.12,4531.03,7033.58,6806.36,12.65,7.01,10.72,13.5,10.94,2.73,12.16,4.42,7.64,3.48,10.46,11.93,9.0,7.14,4.89,6.83,7.16
1006,12416.19,7257.02,10274.14,13244.65,11015.9,2747.97,11585.74,4984.49,7085.86,3773.92,10621.22,11452.02,9015.89,6482.6,4536.15,7040.76,6814.07,12.3,7.4,10.63,13.03,11.42,3.03,11.54,5.03,6.64,3.5,11.6,12.18,9.83,6.49,5.12,7.18,7.71
1007,12428.19,7264.06,10284.32,13257.38,11026.42,2750.47,11597.33,4990.02,7092.46,3777.33,10631.58,11463.61,9025.77,6489.74,4540.75,7047.79,6821.02,12.0,7.05,10.18,12.74,10.52,2.5,11.59,5.53,6.59,3.41,10.36,11.59,9.88,7.14,4.6,7.03,6.95
1008,12441.04,7271.04,10294.06,13271.25,11037.98,2752.81,11609.11,4994.65,7099.47,3781.08,10642.17,11475.15,9035.82,6496.8,4545.24,7055.43,6827.78,12.84,6.98,9.74,13.86,11.55,2.34,11.78,4.63,7.01,3.75,10.6,11.55,10.06,7.06,4.49,7.63,6.76
1009,12453.95,7277.85,10304.21,13284.29,11049.56,2755.3,11621.52,4999.56,7106.66,3784.95,10653.27,11487.4,9045.59,6503.02,4550.61,7062.24,6834.93,12.92,6.81,10.15,13.05,11.58,2.49,12.41,4.91,7.19,3.87,11.1,12.25,9.76,6.21,5.37,6.81,7.15
1010,12466.51,7284.99,10315.11,13297.25,11060.34,2758.31,11633.06,5004.86,7113.81,3788.36,10664.27,11499.07,9054.88,6510.11,4555.32,7069.65,6841.81,12.56,7.14,10.9,12.95,10.78,3.0,11.54,5.31,7.16,3.41,11.0,11.67,9.3,7.09,4.71,7.41,6.88
1011,12478.35,7292.88,10324.84,13310.87,11071.61,2760.46,11644.82,5009.56,7120.54,3792.48,10674.68,11511.0,9064.63,6516.26,4560.58,7076.7,6849.51,11.85,7.89,9.73,13.62,11.27,2.15,11.76,4.7,6.73,4.12,10.42,11.93,9.74,6.16,5.26,7.05,7.7
1012,12490.49,7300.01,10335.0,13323.59,11083.09,2762.74,11656.09,5014.76,7128.02,3795.8,10685.04,11522.64,9074.56,6523.14,4565.07,7084.18,6856.41,12.13,7.13,10.16,12.72,11.49,2.29,11.27,5.2,7.48,3.31,10.36,11.63,9.94,6.88,4.49,7.48,6.9
1013,12503.12,7307.49,10345.1,13336.26,11094.81,2766.01,11667.69,5020.2,7135.69,3799.96,10695.92,11534.79,9084.37,6530.22,4570.23,7091.83,6863.83,12.63,7.49,10.1,12.67,11.71,3.27,11.6,5.44,7.66,4.17,10.89,12.16,9.81,7.08,5.16,7.65,7.41
1014,12515.58,7315.09,10354.89,13349.77,11105.81,2768.58,11679.41,5025.4,7143.01,3803.99,10706.79,11546.02,9094.14,6536.49,4575.59,7099.09,6871.43,12.46,7.59,9.79,13.51,11.0,2.58,11.72,5.2,7.32,4.03,10.87,11.23,9.77,6.27,5.36,7.26,7.6
1015,12527.74,7322.74,10365.03,13363.65,11117.36,2770.72,11690.79,5030.67,7150.07,3807.87,10718.11,11558.08,9103.22,6543.53,4580.65,7106.77,6879.22,12.17,7.65,10.14,13.88,11.54,2.13,11.38,5.27,7.06,3.88,11.32,12.05,9.08,7.04,5.06,7.68,7.79
1016,12539.47,7329.8,10375.68,13377.56,11127.84,2773.58,11703.12,5035.83,7156.95,3811.86,10728.54,11570.28,9113.12,6549.85,4585.9,7113.87,6886.46,11.73,7.06,10.66,13.9,10.49,2.87,12.33,5.16,6.88,3.99,10.43,12.2,9.9,6.32,5.25,7.1,7.23
1017,12552.02,7337.15,10386.4,13390.88,11138.44,2776.31,11714.52,5041.06,7164.01,3815.93,10739.75,11581.74,9122.91,6556.85,4590.09,7121.78,6893.26,12.54,7.35,10.71,13.32,10.59,2.72,11.4,5.23,7.06,4.07,11.22,11.46,9.79,7.0,4.19,7.91,6.8
1018,12564.86,7344.76,10396.85,13403.57,11149.52,2779.67,11726.16,5045.71,7171.73,3820.22,10750.67,11593.2,9132.92,6563.89,4595.02,7128.53,6900.19,12.85,7.61,10.45,12.69,11.08,3.37,11.63,4.65,7.72,4.29,10.92,11.46,10.01,7.04,4.93,6.75,6.93
1019,12577.11,7351.56,10406.63,13416.73,11160.82,2782.68,11738.48,5050.73,7178.79,3824.13,10761.87,11605.28,9142.35,6571.13,4599.16,7136.01,6907.98,12.25,6.8,9.78,13.16,11.3,3.01,12.33,5.02,7.06,3.91,11.21,12.09,9.43,7.24,4.15,7.48,7.8
1020,12589.42,7358.91,10417.54,13430.03,11172.43,2784.95,11750.78,5055.31,7186.15,3827.52,10773.28,11617.09,9151.52,6578.11,4604.44,7143.51,6915.77,12.31,7.34,10.92,13.3,11.62,2.27,12.29,4.58,7.36,3.39,11.4,11.81,9.17,6.98,5.28,7.5,7.79
1021,12601.47,7366.42,10428.13,13443.58,11184.01,2787.56,11762.31,5059.76,7193.29,3831.44,10784.81,11629.32,9161.4,6585.45,4609.62,7150.94,6922.34,12.05,7.51,10.58,13.55,11.58,2.61,11.54,4.45,7.14,3.92,11.53,12.23,9.88,7.34,5.18,7.44,6.57
1022,12614.25,7373.66,10438.18,13457.1,11194.59,2790.92,11774.15,5064.19,7200.15,3835.52,10795.13,11641.13,9171.39,6592.29,4615.0,7158.75,6930.03,12.78,7.24,10.05,13.51,10.58,3.35,11.84,4.43,6.86,4.08,10.32,11.81,9.99,6.84,5.38,7.81,7.69
1023,12625.97,7380.66,10448.36,13470.71,11206.25,2793.26,11785.87,5069.53,7207.6,3839.79,10806.69,11653.13,9180.92,6599.44,4619.47,7166.6,6937.81,11.72,7.0,10.18,13.61,11.66,2.35,11.72,5.35,7.44,4.27,11.56,12.01,9.53,7.15,4.47,7.84,7.78
1024,12637.78,7387.45,10459.04,13483.6,11217.35,2795.42,11797.52,5074.13,7214.39,3844.05,10818.14,11665.51,9190.16,6605.85,4623.81,7173.51,6945.31,11.81,6.79,10.68,12.89,11.1,2.16,11.65,4.59,6.79,4.26,11.45,12.38,9.24,6.41,4.34,6.92,7.5
1025,12650.29,7394.44,10469.94,13496.99,11228.42,2798.43,11809.36,5078.87,7221.39,3848.12,10829.32,11677.69,9199.34,6613.11,4628.96,7180.45,6953.04,12.51,6.99,10.9,13.39,11.06,3.01,11.84,4.74,7.0,4.07,11.17,12.18,9.18,7.26,5.15,6.94,7.73
1026,12662.73,7401.26,10479.61,13510.05,11239.65,2801.37,11821.73,5083.4,7229.21,3852.42,10840.13,11689.28,9208.21,6620.02,4633.19,7188.0,6960.22,12.44,6.83,9.67,13.06,11.24,2.93,12.37,4.53,7.82,4.29,10.81,11.59,8.88,6.91,4.23,7.55,7.18
1027,12675.63,7407.9,10490.35,13523.31,11251.32,2804.72,11833.61,5088.12,7235.8,3856.15,10850.7,11701.05,9217.31,6626.71,4637.75,7195.12,6966.92,12.9,6.64,10.73,13.26,11.67,3.35,11.88,4.72,6.59,3.73,10.58,11.77,9.1,6.69,4.55,7.13,6.7
1028,12687.77,7414.67,10500.31,13537.17,11262.22,2806.91,11845.07,5093.73,7242.52,3860.19,10861.13,11713.22,9227.13,6633.31,4641.93,7202.03,6974.32,12.14,6.77,9.97,13.87,10.91,2.19,11.46,5.6,6.72,4.04,10.42,12.17,9.82,6.6,4.18,6.91,7.4
1029,12700.4,7421.68,10511.08,13550.87,11273.74,2809.34,11856.42,5098.19,7249.25,3864.65,10872.45,11724.51,9236.45,6640.0,4646.12,7209.85,6981.47,12.63,7.01,10.77,13.7,11.52,2.42,11.36,4.46,6.73,4.46,11.33,11.29,9.32,6.69,4.19,7.82,7.15
1030,12713.19,7428.83,10521.34,13564.76,11284.34,2811.73,11867.68,5103.73,7257.02,3868.46,10882.98,11736.7,9245.53,6647.32,4650.45,7217.63,6988.47,12.79,7.15,10.26,13.89,10.6,2.39,11.26,5.54,7.77,3.8,10.52,12.18,9.08,7.32,4.33,7.78,7.0
